1560004888937255168,0.00535,0.34948,0.00682,0.69640,0.71398,0.05415,0.04827,
1560004889237255680,0.01061,0.34819,0.00461,0.69717,0.71278,0.05889,0.04921,
1560004889437144064,0.01544,0.32795,0.00344,0.69882,0.71097,0.05965,0.05106,
1560004889637144576,0.02528,0.29943,0.00267,0.69923,0.70977,0.06471,0.05580,
1560004889737144832,0.03152,0.28299,0.00267,0.69922,0.70918,0.06814,0.05923,
1560004889837145088,0.03965,0.26448,0.00278,0.69881,0.70859,0.07352,0.06450,
1560004890037212160,0.06862,0.22403,0.00277,0.69642,0.70621,0.09453,0.08559,
1560004890237212416,0.11392,0.17417,0.00199,0.69108,0.70244,0.12512,0.11542,
1560004890337212672,0.13677,0.14260,0.00091,0.68750,0.70087,0.13963,0.12894,
1560004890537118720,0.18454,0.07034,-0.00042,0.68218,0.69731,0.16073,0.15022,
1560004890637118720,0.21668,0.03074,-0.00057,0.68088,0.69468,0.16900,0.15893,
1560004890837118976,0.28988,-0.05499,-0.00013,0.67892,0.68961,0.18306,0.17317,
1560004890937093888,0.32849,-0.10196,-0.00029,0.67781,0.68800,0.18880,0.17770,
1560004891137094400,0.39252,-0.20723,-0.00113,0.67445,0.68820,0.19307,0.18499,
1560004891237094656,0.42022,-0.25758,-0.00144,0.67321,0.68808,0.19400,0.18895,
1560004891437063680,0.48959,-0.35448,-0.00193,0.67270,0.68600,0.19764,0.19444,
1560004891537063936,0.52528,-0.40845,-0.00311,0.67149,0.68554,0.20018,0.19763,
1560004891737064192,0.59711,-0.50775,-0.00322,0.67014,0.68238,0.20639,0.20658,
1560004891937042944,0.68475,-0.61066,-0.00486,0.66748,0.68012,0.21528,0.21345,
1560004892037043200,0.72749,-0.66030,-0.00407,0.66710,0.67801,0.21865,0.21786,
1560004892137043456,0.77404,-0.71349,-0.00496,0.66582,0.67739,0.22268,0.21963,
1560004892337043712,0.86273,-0.82201,-0.00443,0.66504,0.67636,0.22530,0.22247,
1560004892437030656,0.90655,-0.87606,-0.00460,0.66572,0.67640,0.22428,0.22136,
1560004892637031168,0.98287,-0.98024,-0.00270,0.66977,0.67729,0.21623,0.21432,
1560004892737031168,1.02133,-1.03885,-0.00279,0.67091,0.67964,0.21078,0.20865,
1560004892937052672,1.09299,-1.16427,-0.00384,0.67437,0.68343,0.19837,0.19696,
1560004893037052928,1.12359,-1.22593,-0.00402,0.67641,0.68496,0.19186,0.19104,
1560004893137053184,1.15687,-1.29298,-0.00443,0.67779,0.68708,0.18531,0.18490,
1560004893337053440,1.21879,-1.42068,-0.00611,0.68094,0.69060,0.17213,0.17255,
1560004893437039104,1.25028,-1.48499,-0.00683,0.68247,0.69250,0.16584,0.16486,
1560004893537039360,1.28179,-1.55462,-0.00738,0.68391,0.69460,0.15869,0.15687,
1560004893737039872,1.33702,-1.69646,-0.00792,0.68720,0.69895,0.14120,0.13886,
1560004893837039616,1.35821,-1.76844,-0.00766,0.68956,0.70068,0.12973,0.12933,
1560004893937080832,1.37478,-1.83851,-0.00763,0.69210,0.70231,0.11696,0.11861,
1560004894137081344,1.40055,-1.97880,-0.00770,0.69701,0.70579,0.08817,0.09093,
1560004894237081600,1.40342,-2.04397,-0.00765,0.69969,0.70705,0.07053,0.07445,
1560004894337081600,1.40143,-2.10697,-0.00733,0.70201,0.70820,0.05111,0.05495,
1560004894436956416,1.39453,-2.17549,-0.00749,0.70317,0.70964,0.02950,0.03302,
1560004894536956672,1.38275,-2.24676,-0.00847,0.70288,0.71121,0.00639,0.00966,
1560004894636956928,1.36507,-2.31437,-0.00888,0.70237,0.71147,-0.01740,-0.01341,
