1403636625713555456,-0.06482,-0.08564,0.10172,-0.04271,0.82308,0.08165,0.56039,
1403636625813555456,-0.05219,-0.07853,0.12830,-0.04402,0.81712,0.08166,0.56895,
1403636625913555456,-0.03697,-0.06917,0.16968,-0.04715,0.81160,0.08017,0.57677,
1403636626013555456,-0.02220,-0.05921,0.21804,-0.04910,0.80856,0.07931,0.58097,
1403636626113555456,-0.00942,-0.05022,0.26446,-0.05737,0.80773,0.07427,0.58203,
1403636626213555456,0.00207,-0.04357,0.30606,-0.06561,0.80723,0.06892,0.58251,
1403636626413555456,0.02109,-0.04149,0.35050,-0.06748,0.80647,0.06830,0.58342,
1403636626613555456,0.03533,-0.05491,0.35945,-0.05758,0.79922,0.07773,0.59320,
1403636626913555456,0.02940,-0.08508,0.34207,-0.05501,0.80529,0.08521,0.58414,
1403636627013555456,0.02238,-0.09574,0.32975,-0.05352,0.81059,0.08653,0.57671,
1403636627113555456,0.01494,-0.10610,0.31950,-0.05256,0.81572,0.08717,0.56942,
1403636627313555456,0.00300,-0.12443,0.33431,-0.05472,0.80912,0.08688,0.57860,
1403636627513555456,-0.00969,-0.14173,0.38204,-0.05739,0.80843,0.08193,0.58003,
1403636627613555456,-0.01754,-0.15365,0.39787,-0.05360,0.81042,0.07479,0.57858,
1403636627713555456,-0.02619,-0.16682,0.39641,-0.04787,0.81556,0.06842,0.57262,
1403636627813555456,-0.03360,-0.18173,0.38589,-0.03928,0.82284,0.06002,0.56373,
1403636627913555456,-0.03742,-0.19699,0.37475,-0.03010,0.82922,0.05123,0.55576,
1403636628013555456,-0.03526,-0.21022,0.37061,-0.02276,0.83158,0.04529,0.55309,
1403636628113555456,-0.02560,-0.22155,0.37947,-0.01935,0.82696,0.04010,0.56049,
1403636628213555456,-0.01222,-0.23125,0.39769,-0.02038,0.81719,0.03440,0.57497,
1403636628313555456,0.00110,-0.24063,0.42072,-0.02598,0.81137,0.02758,0.58331,
1403636628513555456,0.02447,-0.26616,0.46499,-0.03204,0.81048,0.02272,0.58445,
1403636628813555456,0.04908,-0.32897,0.48594,-0.02374,0.81509,0.02276,0.57841,
1403636628913555456,0.05697,-0.35566,0.48412,-0.01481,0.82027,0.01941,0.57146,
1403636629013555456,0.06190,-0.38274,0.49118,-0.00934,0.82414,0.01592,0.56608,
1403636629113555456,0.06445,-0.40986,0.50743,-0.00475,0.82544,0.01215,0.56433,
1403636629213555456,0.07017,-0.43893,0.52295,0.00081,0.82512,0.00403,0.56495,
1403636629313555456,0.08031,-0.46739,0.53302,0.00494,0.82281,-0.00515,0.56827,
1403636629413555456,0.09483,-0.49539,0.53745,0.00439,0.81966,-0.01448,0.57266,
1403636629513555456,0.11096,-0.52527,0.53536,0.00460,0.81619,-0.02785,0.57710,
1403636629613555456,0.12983,-0.55758,0.52469,0.01175,0.81788,-0.04127,0.57379,
1403636629713555456,0.15017,-0.59238,0.50774,0.02432,0.82303,-0.05512,0.56479,
1403636629813555456,0.17297,-0.62893,0.48569,0.03938,0.82625,-0.07135,0.55737,
1403636629913555456,0.19772,-0.66756,0.46128,0.05205,0.82706,-0.08832,0.55268,
1403636630013555456,0.22559,-0.70545,0.44268,0.06211,0.82612,-0.10093,0.55089,
1403636630113555456,0.25793,-0.74329,0.43309,0.06935,0.82165,-0.10907,0.55514,
1403636630213555456,0.29582,-0.78029,0.43294,0.07510,0.81320,-0.11405,0.56573,
1403636630613555456,0.44616,-0.92911,0.48000,0.08013,0.81412,-0.10763,0.56498,
1403636630913555456,0.57546,-1.03204,0.50394,0.06525,0.81766,-0.09816,0.56350,
1403636631213555456,0.71352,-1.13671,0.48780,0.05590,0.81431,-0.09405,0.57002,
1403636631613555456,0.89651,-1.27723,0.43093,0.05385,0.81417,-0.08561,0.57175,
1403636632013555456,1.05746,-1.39197,0.39919,0.05476,0.81601,-0.07954,0.56991,
1403636632213555456,1.12860,-1.43476,0.40567,0.06127,0.81353,-0.07681,0.57315,
1403636632513555456,1.23545,-1.48269,0.38011,0.05490,0.81660,-0.08521,0.56823,
1403636632613555456,1.26163,-1.49146,0.36442,0.04225,0.82258,-0.08698,0.56036,
1403636632713555456,1.29681,-1.50581,0.34704,0.02940,0.82664,-0.08060,0.55615,
1403636632813555456,1.33733,-1.52293,0.33483,0.01786,0.82796,-0.06412,0.55682,
1403636632913555456,1.38537,-1.54390,0.33067,0.01199,0.82491,-0.03885,0.56381,
1403636633013555456,1.43430,-1.56400,0.33124,0.00772,0.82245,-0.01697,0.56854,
1403636633113555456,1.48233,-1.58267,0.33320,0.00273,0.82159,-0.00190,0.57007,
1403636633313555456,1.58084,-1.61595,0.32148,-0.00734,0.82289,0.01090,0.56804,
1403636633513555456,1.68619,-1.64742,0.29180,-0.01544,0.82700,0.00764,0.56194,
1403636633713555456,1.80122,-1.67901,0.26139,-0.01303,0.82989,0.00212,0.55777,
1403636633913555456,1.92682,-1.71295,0.25769,-0.01449,0.82816,-0.00711,0.56025,
1403636634113555456,2.06478,-1.75329,0.25672,-0.01975,0.82592,-0.01677,0.56319,
1403636634313555456,2.21655,-1.80800,0.27118,-0.01098,0.82560,-0.00774,0.56409,
1403636634413555456,2.29798,-1.83855,0.28274,-0.00717,0.82043,-0.00290,0.57169,
1403636634513555456,2.37795,-1.86914,0.28772,-0.00540,0.81678,0.00063,0.57692,
1403636634713555456,2.52436,-1.92550,0.28040,-0.00745,0.81408,0.01263,0.58057,
1403636634913555456,2.66357,-1.97520,0.27731,-0.01617,0.81835,0.02487,0.57396,
1403636635113555456,2.79989,-2.01711,0.29227,-0.02021,0.82147,0.03585,0.56877,
1403636635313555456,2.93349,-2.05285,0.28837,-0.02786,0.82419,0.03783,0.56437,
1403636635513555456,3.07287,-2.08540,0.28235,-0.03756,0.82603,0.03314,0.56139,
1403636635713555456,3.21812,-2.12247,0.30057,-0.03960,0.82451,0.03021,0.56364,
1403636635813555456,3.29441,-2.14342,0.31962,-0.04444,0.82039,0.02550,0.56951,
1403636636013555456,3.45045,-2.19680,0.37216,-0.04775,0.82482,0.02033,0.56301,
1403636636113555456,3.52742,-2.22798,0.39696,-0.03911,0.82860,0.02554,0.55789,
1403636636213555456,3.60751,-2.26047,0.42337,-0.03184,0.82477,0.03069,0.56374,
1403636636313555456,3.69104,-2.29374,0.45678,-0.02742,0.81800,0.03373,0.57357,
1403636636413555456,3.77332,-2.32642,0.49274,-0.02572,0.80892,0.03515,0.58630,
1403636636513555456,3.84938,-2.35785,0.52185,-0.02292,0.80298,0.03729,0.59439,
1403636636613555456,3.91905,-2.38800,0.54250,-0.01628,0.80171,0.04207,0.59600,
1403636636813555456,4.04307,-2.43807,0.55977,-0.00110,0.80219,0.05304,0.59470,
1403636637013555456,4.15496,-2.46756,0.54892,-0.01210,0.80805,0.04838,0.58700,
1403636637213555456,4.25901,-2.48417,0.52352,-0.02601,0.81558,0.04100,0.57660,
1403636637513555456,4.39565,-2.49214,0.51047,-0.02858,0.82162,0.04314,0.56769,
1403636637813555456,4.53618,-2.49045,0.56231,-0.03199,0.82050,0.04489,0.56899,
1403636638013555456,4.64228,-2.48725,0.61658,-0.03364,0.81572,0.04595,0.57564,
1403636638213555456,4.74127,-2.48194,0.61601,-0.03598,0.81217,0.04686,0.58043,
1403636638413555456,4.82588,-2.47681,0.58511,-0.04685,0.82211,0.04195,0.56585,
1403636638513555456,4.86435,-2.47602,0.56281,-0.05457,0.83254,0.03762,0.54999,
1403636638713555456,4.96108,-2.48391,0.54110,-0.04772,0.83370,0.04507,0.54830,
1403636638813555456,5.01964,-2.49106,0.54610,-0.04498,0.82808,0.04826,0.55672,
1403636638913555456,5.08074,-2.49880,0.55741,-0.04744,0.82375,0.04728,0.56299,
1403636639113555456,5.20794,-2.51905,0.58615,-0.06395,0.82154,0.03663,0.56536,
1403636639313555456,5.34699,-2.55498,0.56952,-0.06705,0.82281,0.03409,0.56331,
1403636639413555456,5.41951,-2.58039,0.54751,-0.05616,0.82326,0.04167,0.56333,
1403636639513555456,5.49409,-2.60809,0.52126,-0.04495,0.82241,0.04952,0.56494,
1403636639613555456,5.56898,-2.63580,0.49201,-0.03410,0.81992,0.05749,0.56857,
1403636639713555456,5.64562,-2.66015,0.46381,-0.03411,0.81561,0.05805,0.57467,
1403636639913555456,5.78595,-2.70494,0.42836,-0.04338,0.81129,0.05223,0.58069,
1403636640113555456,5.91644,-2.74786,0.42511,-0.04527,0.80974,0.05950,0.58201,
1403636640313555456,6.03844,-2.78941,0.45034,-0.05392,0.80941,0.07365,0.58011,
1403636640613555456,6.19735,-2.85174,0.45901,-0.06029,0.80882,0.08538,0.57870,
1403636641013555456,6.37660,-2.92227,0.43930,-0.06144,0.81139,0.08996,0.57426,
1403636641413555456,6.52488,-2.97003,0.39781,-0.07129,0.81060,0.07983,0.57574,
1403636641713555456,6.62617,-3.01179,0.35402,-0.06314,0.81003,0.08311,0.57703,
1403636642013555456,6.71389,-3.05308,0.37868,-0.05664,0.80918,0.07555,0.57992,
1403636642113555456,6.74263,-3.06652,0.39512,-0.05084,0.80902,0.06785,0.58164,
1403636642213555456,6.77058,-3.07987,0.40524,-0.04624,0.80868,0.06186,0.58316,
1403636642413555456,6.81428,-3.10443,0.40638,-0.03779,0.80841,0.04645,0.58556,
1403636642613555456,6.84730,-3.12881,0.38453,-0.03054,0.81402,0.03562,0.57894,
1403636642713555456,6.85749,-3.14187,0.36821,-0.02865,0.81896,0.03242,0.57222,
1403636642913555456,6.88023,-3.16415,0.34779,-0.02876,0.82468,0.02964,0.56409,
1403636643113555456,6.90931,-3.18772,0.35739,-0.03061,0.82001,0.02841,0.57083,
1403636643613555456,7.00653,-3.26479,0.36037,-0.03334,0.82695,0.03064,0.56045,
